unix_timestamp,camera_id,vehicle_plate,vehicle_color,vehicle_type,vehicle_features
1787907960,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787907990,Office Back Alley,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787907990,Bookstore,DOP-3475,Silver,SUV,[]
1787908080,Hospital,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787908140,Bookstore,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787908290,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1787908320,Hospital,ZNI-4355,Blue,Coupe,[]
1787908500,Hospital,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787908500,Bookstore,BLF-4771,Gray,Sedan,[]
1787908590,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787908620,Hospital,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787908620,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787908680,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787908710,Bookstore,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787908800,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787908920,Office Back Alley,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787909040,Bookstore,BLF-4771,Gray,Sedan,[]
1787909070,Bookstore,CZA-9416,Black,Bus,[]
1787909190,Hospital,BPU-4332,White,Motorcycle,[]
1787909280,Office Back Alley,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787909370,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787909370,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787909520,Hospital,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787909520,Hospital,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787909580,Bookstore,FHL-3560,Silver,Van,[]
1787909610,Hospital,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787909610,Hospital,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787909880,Office Back Alley,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787910120,Bookstore,UJS-4783,Red,Bus,"[""Spoiler""]"
1787910120,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787910300,Hospital,DYT-5541,Maroon,Hatchback,[]
1787910360,Hospital,CZA-9416,Black,Bus,[]
1787910390,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787910480,Office Back Alley,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787910540,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787910540,Bookstore,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1787910540,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787910570,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787910570,Bookstore,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787910600,Bookstore,BPU-4332,White,Motorcycle,[]
1787910630,Bookstore,DOP-3475,Silver,SUV,[]
1787910810,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787911140,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787911140,Office Back Alley,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787911200,Bookstore,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787911320,Bookstore,VQJ-3851,Beige,Hatchback,[]
1787911350,Office Back Alley,FHL-3560,Silver,Van,[]
1787911680,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787911890,Office Back Alley,UJS-4783,Red,Bus,"[""Spoiler""]"
1787912250,Hospital,QDH-4925,Red,Van,[]
1787912310,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787912370,Bookstore,KOE-4072,Beige,Pickup Truck,[]
1787912370,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787912970,Hospital,FHL-3560,Silver,Van,[]
1787912970,Office Back Alley,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787913300,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787913690,Bookstore,QDH-4925,Red,Van,[]
1787913990,Hospital,BPU-4332,White,Motorcycle,[]
1787914170,Office Back Alley,KOE-4072,Beige,Pickup Truck,[]
1787914650,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787914650,Bookstore,BLF-4771,Gray,Sedan,[]
1787915490,Office Back Alley,QDH-4925,Red,Van,[]
1787916450,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787916450,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787936640,Office Back Alley,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787936700,Hospital,EHW-3879,Maroon,Coupe,[]
1787936790,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787936970,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787937330,Office Back Alley,CZA-9416,Black,Bus,[]
1787937510,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787937600,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787937630,Hospital,ZNI-4355,Blue,Coupe,[]
1787937720,Hospital,DYT-5541,Maroon,Hatchback,[]
1787937750,Hospital,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787937750,Hospital,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787937750,Hospital,BPU-4332,White,Motorcycle,[]
1787937750,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787937780,Hospital,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787937780,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787937780,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1787937810,Hospital,FHL-3560,Silver,Van,[]
1787937840,Bookstore,QDH-4925,Red,Van,[]
1787937870,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787937870,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787937900,Hospital,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787938020,Bookstore,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787938050,Bookstore,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787938230,Hospital,EHW-3879,Maroon,Coupe,[]
1787938230,Hospital,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787938260,Hospital,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787938380,Hospital,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787938380,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787938410,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1787938410,Office Back Alley,QDH-4925,Red,Van,[]
1787938410,Bookstore,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787938440,Bookstore,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787938470,Bookstore,TXI-5471,White,Pickup Truck,[]
1787938470,Office Back Alley,DOP-3475,Silver,SUV,[]
1787938500,Bookstore,FCH-7617,Maroon,Sedan,[]
1787938530,Hospital,MDL-3261,Blue,Motorcycle,[]
1787938590,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787938620,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787938680,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787938680,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787938680,Office Back Alley,ZIG-1175,Black,Bus,[]
1787938710,Office Back Alley,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787938740,Office Back Alley,KOE-4072,Beige,Pickup Truck,[]
1787938740,Bookstore,VQJ-3851,Beige,Hatchback,[]
1787938800,Office Back Alley,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787938800,Office Back Alley,UJS-4783,Red,Bus,"[""Spoiler""]"
1787938830,Hospital,HQY-7996,Maroon,Motorcycle,[]
1787938830,Office Back Alley,CZA-9416,Black,Bus,[]
1787938860,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787938920,Office Back Alley,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787938920,Hospital,ZNI-4355,Blue,Coupe,[]
1787938950,Hospital,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787938980,Office Back Alley,VDV-4194,White,Coupe,[]
1787939010,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787939010,Hospital,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787939100,Bookstore,QDH-4925,Red,Van,[]
1787939100,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787939100,Bookstore,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1787939130,Bookstore,BLF-4771,Gray,Sedan,[]
1787939130,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787939160,Bookstore,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787939160,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787939160,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787939160,Hospital,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787939190,Hospital,QDH-4925,Red,Van,[]
1787939190,Office Back Alley,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787939250,Hospital,BPU-4332,White,Motorcycle,[]
1787939250,Office Back Alley,DOP-3475,Silver,SUV,[]
1787939250,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787939280,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1787939310,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787939310,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787939310,Hospital,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1787939340,Office Back Alley,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787939340,Office Back Alley,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787939370,Hospital,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1787939370,Hospital,HQY-7996,Maroon,Motorcycle,[]
1787939370,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787939490,Hospital,DYT-5541,Maroon,Hatchback,[]
1787939490,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787939490,Bookstore,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787939520,Office Back Alley,IUT-7188,Gray,Bus,"[""Sunroof""]"
1787939580,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787939670,Bookstore,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787939670,Office Back Alley,BTZ-5167,Silver,Coupe,[]
1787939790,Office Back Alley,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787939880,Bookstore,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787939910,Office Back Alley,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787939910,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787939910,Bookstore,UHR-2612,White,Pickup Truck,[]
1787939970,Hospital,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787939970,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787940000,Office Back Alley,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787940000,Hospital,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787940150,Office Back Alley,MDL-3261,Blue,Motorcycle,[]
1787940180,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787940180,Bookstore,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787940180,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787940180,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787940240,Office Back Alley,TXI-5471,White,Pickup Truck,[]
1787940270,Bookstore,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787940300,Bookstore,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787940330,Hospital,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1787940390,Hospital,UJS-4783,Red,Bus,"[""Spoiler""]"
1787940420,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787940420,Bookstore,ZIG-1175,Black,Bus,[]
1787940450,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787940450,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787940480,Bookstore,KOE-4072,Beige,Pickup Truck,[]
1787940510,Office Back Alley,DOP-3475,Silver,SUV,[]
1787940540,Bookstore,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787940540,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787940570,Hospital,VDV-4194,White,Coupe,[]
1787940600,Hospital,BLF-4771,Gray,Sedan,[]
1787940600,Bookstore,CZA-9416,Black,Bus,[]
1787940600,Bookstore,OYU-1228,Maroon,Bus,[]
1787940660,Bookstore,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787940660,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787940780,Hospital,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787940870,Bookstore,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1787940930,Hospital,FCH-7617,Maroon,Sedan,[]
1787940960,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787940990,Hospital,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787940990,Office Back Alley,DOP-3475,Silver,SUV,[]
1787940990,Office Back Alley,QDH-4925,Red,Van,[]
1787941050,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787941050,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787941080,Bookstore,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787941140,Bookstore,FHL-3560,Silver,Van,[]
1787941170,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1787941230,Bookstore,BPU-4332,White,Motorcycle,[]
1787941260,Office Back Alley,BTZ-5167,Silver,Coupe,[]
1787941260,Office Back Alley,DOP-3475,Silver,SUV,[]
1787941290,Office Back Alley,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787941350,Bookstore,IUT-7188,Gray,Bus,"[""Sunroof""]"
1787941350,Office Back Alley,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787941380,Office Back Alley,RTJ-3423,Gold,Sedan,[]
1787941410,Bookstore,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1787941470,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787941500,Office Back Alley,VJM-7944,Beige,Sedan,[]
1787941500,Office Back Alley,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1787941500,Office Back Alley,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787941530,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787941560,Bookstore,EHW-3879,Maroon,Coupe,[]
1787941560,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787941560,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787941590,Office Back Alley,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787941590,Office Back Alley,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787941710,Bookstore,NUN-3923,Silver,Motorcycle,"[""Roof rack"", ""Sunroof""]"
1787941710,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787941740,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787941770,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787941770,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787941800,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787941800,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787941860,Office Back Alley,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787941890,Bookstore,LXQ-7888,Black,Van,[]
1787941890,Office Back Alley,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1787941920,Bookstore,KOE-4072,Beige,Pickup Truck,[]
1787941950,Bookstore,OYU-1228,Maroon,Bus,[]
1787941950,Office Back Alley,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787941980,Bookstore,FCH-7617,Maroon,Sedan,[]
1787941980,Office Back Alley,DOP-3475,Silver,SUV,[]
1787942010,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787942160,Bookstore,FHL-3560,Silver,Van,[]
1787942160,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1787942280,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787942280,Office Back Alley,TXI-5471,White,Pickup Truck,[]
1787942310,Bookstore,ABS-2643,Gold,Pickup Truck,"[""Tow hitch"", ""Missing hubcap""]"
1787942340,Bookstore,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787942400,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787942400,Office Back Alley,MDL-3261,Blue,Motorcycle,[]
1787942400,Office Back Alley,VJM-7944,Beige,Sedan,[]
1787942490,Bookstore,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787942550,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787942610,Hospital,DOP-3475,Silver,SUV,[]
1787942640,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787942640,Bookstore,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787942640,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787942730,Bookstore,BPU-4332,White,Motorcycle,[]
1787942790,Office Back Alley,RTJ-3423,Gold,Sedan,[]
1787942790,Office Back Alley,NVS-7383,Gold,Van,"[""Aftermarket exhaust"", ""Ladder rack""]"
1787942820,Office Back Alley,QDH-4925,Red,Van,[]
1787942850,Bookstore,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787942880,Hospital,DOP-3475,Silver,SUV,[]
1787942910,Bookstore,CZA-9416,Black,Bus,[]
1787942940,Office Back Alley,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787942970,Hospital,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787942970,Office Back Alley,QDH-4925,Red,Van,[]
1787943000,Office Back Alley,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787943090,Bookstore,BTZ-5167,Silver,Coupe,[]
1787943120,Hospital,VJM-7944,Beige,Sedan,[]
1787943120,Hospital,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1787943150,Hospital,OYU-1228,Maroon,Bus,[]
1787943150,Bookstore,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787943150,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787943180,Hospital,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787943180,Hospital,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787943210,Office Back Alley,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787943210,Hospital,QDH-4925,Red,Van,[]
1787943390,Bookstore,BPU-4332,White,Motorcycle,[]
1787943390,Bookstore,ZYZ-1012,Beige,Motorcycle,"[""Spoiler""]"
1787943420,Hospital,BLF-4771,Gray,Sedan,[]
1787943420,Bookstore,VQJ-3851,Beige,Hatchback,[]
1787943450,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1787943450,Office Back Alley,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787943480,Office Back Alley,MDL-3261,Blue,Motorcycle,[]
1787943510,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787943510,Hospital,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1787943600,Bookstore,ZNI-4355,Blue,Coupe,[]
1787943600,Hospital,DOP-3475,Silver,SUV,[]
1787943630,Hospital,ZNI-4355,Blue,Coupe,[]
1787943630,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1787943690,Bookstore,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787943720,Bookstore,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787943720,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787943750,Bookstore,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787943780,Bookstore,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1787943810,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787943810,Bookstore,UHR-2612,White,Pickup Truck,[]
1787943840,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787944110,Bookstore,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787944140,Office Back Alley,NVS-7383,Gold,Van,"[""Aftermarket exhaust"", ""Ladder rack""]"
1787944170,Bookstore,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787944230,Bookstore,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787944260,Bookstore,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787944320,Bookstore,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787944380,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787944410,Bookstore,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787944470,Bookstore,IUT-7188,Gray,Bus,"[""Sunroof""]"
1787944530,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787944530,Hospital,BPU-4332,White,Motorcycle,[]
1787944590,Hospital,QDH-4925,Red,Van,[]
1787944620,Hospital,HQY-7996,Maroon,Motorcycle,[]
1787944620,Hospital,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787944620,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787944650,Office Back Alley,QDH-4925,Red,Van,[]
1787944680,Office Back Alley,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787944710,Bookstore,ZGK-3461,Blue,Van,[]
1787944740,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787944770,Bookstore,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787944800,Office Back Alley,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787944830,Office Back Alley,QDH-4925,Red,Van,[]
1787944920,Office Back Alley,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787944920,Hospital,VDV-4194,White,Coupe,[]
1787944950,Office Back Alley,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787944980,Bookstore,FCH-7617,Maroon,Sedan,[]
1787945040,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787945070,Hospital,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787945100,Hospital,UJS-4783,Red,Bus,"[""Spoiler""]"
1787945190,Office Back Alley,RTJ-3423,Gold,Sedan,[]
1787945220,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787945370,Bookstore,ZNI-4355,Blue,Coupe,[]
1787945400,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787945460,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1787945490,Bookstore,ZIG-1175,Black,Bus,[]
1787945490,Office Back Alley,VJM-7944,Beige,Sedan,[]
1787945520,Office Back Alley,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787945520,Office Back Alley,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1787945580,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787945580,Office Back Alley,UHR-2612,White,Pickup Truck,[]
1787945850,Hospital,BLF-4771,Gray,Sedan,[]
1787945850,Office Back Alley,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787945880,Hospital,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787945910,Office Back Alley,MDL-3261,Blue,Motorcycle,[]
1787945970,Bookstore,NVS-7383,Gold,Van,"[""Aftermarket exhaust"", ""Ladder rack""]"
1787946000,Office Back Alley,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787946000,Bookstore,LXQ-7888,Black,Van,[]
1787946030,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787946060,Bookstore,FCH-7617,Maroon,Sedan,[]
1787946090,Office Back Alley,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787946150,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787946180,Office Back Alley,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787946210,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787946210,Office Back Alley,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787946270,Bookstore,BLF-4771,Gray,Sedan,[]
1787946270,Hospital,QDH-4925,Red,Van,[]
1787946390,Bookstore,EHW-3879,Maroon,Coupe,[]
1787946390,Office Back Alley,UHR-2612,White,Pickup Truck,[]
1787946420,Office Back Alley,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1787946450,Bookstore,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787946480,Hospital,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1787946480,Office Back Alley,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787946510,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787946540,Office Back Alley,VDV-4194,White,Coupe,[]
1787946570,Hospital,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787946570,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787946630,Bookstore,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787946690,Hospital,FCH-7617,Maroon,Sedan,[]
