unix_timestamp,camera_id,vehicle_plate,vehicle_color,vehicle_type,vehicle_features
1787770350,5,VQJ-3851,Beige,Hatchback,[]
1787770410,3,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787770410,3,HQY-7996,Maroon,Motorcycle,[]
1787770530,5,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787770710,3,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787770770,2,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787770800,5,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787770830,1,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787770920,1,HQY-7996,Maroon,Motorcycle,[]
1787770920,3,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787771010,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787771010,2,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787771100,3,FCH-7617,Maroon,Sedan,[]
1787771130,3,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787771190,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787771280,2,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787771340,5,DYT-5541,Maroon,Hatchback,[]
1787771430,3,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787771430,3,VJM-7944,Beige,Sedan,[]
1787771430,3,EHW-3879,Maroon,Coupe,[]
1787771490,2,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787771550,1,DYT-5541,Maroon,Hatchback,[]
1787771880,5,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787771940,3,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787771940,5,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787771940,5,BTZ-5167,Silver,Coupe,[]
1787771970,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787772120,1,OYU-1228,Maroon,Bus,[]
1787772150,5,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787772180,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787772420,3,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787772450,5,VJM-7944,Beige,Sedan,[]
1787772510,1,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787772510,5,BLF-4771,Gray,Sedan,[]
1787772540,2,OYU-1228,Maroon,Bus,[]
1787772660,3,HQY-7996,Maroon,Motorcycle,[]
1787772690,1,FCH-7617,Maroon,Sedan,[]
1787772840,2,DOP-3475,Silver,SUV,[]
1787772870,3,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787772870,3,VJM-7944,Beige,Sedan,[]
1787772900,1,OYU-1228,Maroon,Bus,[]
1787773020,5,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787773080,5,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787773110,5,BTZ-5167,Silver,Coupe,[]
1787773140,3,DYT-5541,Maroon,Hatchback,[]
1787773260,5,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787773380,1,UHR-2612,White,Pickup Truck,[]
1787773650,2,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787773710,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787773710,3,OYU-1228,Maroon,Bus,[]
1787773770,5,BLF-4771,Gray,Sedan,[]
1787773860,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787773920,5,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787774010,3,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787774130,5,OYU-1228,Maroon,Bus,[]
1787774130,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787774280,5,BPU-4332,White,Motorcycle,[]
1787774370,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787774400,5,HQY-7996,Maroon,Motorcycle,[]
1787774460,1,VJM-7944,Beige,Sedan,[]
1787774490,3,OYU-1228,Maroon,Bus,[]
1787774520,3,DYT-5541,Maroon,Hatchback,[]
1787774550,5,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787774580,3,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787774610,5,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787774640,2,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787774640,2,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787774670,2,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787774700,2,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787774730,2,FHL-3560,Silver,Van,[]
1787774790,1,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787774820,2,DYT-5541,Maroon,Hatchback,[]
1787774850,3,BTZ-5167,Silver,Coupe,[]
1787774970,3,UHR-2612,White,Pickup Truck,[]
1787775030,3,EHW-3879,Maroon,Coupe,[]
1787775120,3,OYU-1228,Maroon,Bus,[]
1787775150,2,HQY-7996,Maroon,Motorcycle,[]
1787775180,3,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787775450,5,BLF-4771,Gray,Sedan,[]
1787775480,1,DOP-3475,Silver,SUV,[]
1787775510,3,BLF-4771,Gray,Sedan,[]
1787775570,5,VQJ-3851,Beige,Hatchback,[]
1787775600,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787775630,1,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787775660,3,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787775720,1,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787775870,1,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787775900,5,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787775930,5,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787775960,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787776050,3,VJM-7944,Beige,Sedan,[]
1787776170,5,BPU-4332,White,Motorcycle,[]
1787776170,3,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787776200,1,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787776260,5,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787776290,5,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787776320,5,FHL-3560,Silver,Van,[]
1787776380,3,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787776440,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787776680,1,EHW-3879,Maroon,Coupe,[]
1787776740,1,OYU-1228,Maroon,Bus,[]
1787776740,3,DYT-5541,Maroon,Hatchback,[]
1787776740,5,HQY-7996,Maroon,Motorcycle,[]
1787776950,3,BLF-4771,Gray,Sedan,[]
1787776980,5,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787776980,3,BTZ-5167,Silver,Coupe,[]
1787776980,3,OYU-1228,Maroon,Bus,[]
1787777070,3,DOP-3475,Silver,SUV,[]
1787777190,3,BLF-4771,Gray,Sedan,[]
1787777310,3,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787777340,3,UHR-2612,White,Pickup Truck,[]
1787777370,3,VQJ-3851,Beige,Hatchback,[]
1787777460,3,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787777640,3,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787777880,1,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787777880,2,FCH-7617,Maroon,Sedan,[]
1787777880,5,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787777910,3,BPU-4332,White,Motorcycle,[]
1787777940,3,VJM-7944,Beige,Sedan,[]
1787777970,5,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787778180,1,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787778270,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787778270,3,DYT-5541,Maroon,Hatchback,[]
1787778330,2,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787778450,5,HQY-7996,Maroon,Motorcycle,[]
1787778480,3,VQJ-3851,Beige,Hatchback,[]
1787778480,3,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787778570,1,OYU-1228,Maroon,Bus,[]
1787778600,1,BLF-4771,Gray,Sedan,[]
1787778630,1,BTZ-5167,Silver,Coupe,[]
1787778720,3,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787778780,3,BLF-4771,Gray,Sedan,[]
1787778810,2,DOP-3475,Silver,SUV,[]
1787778930,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787778990,5,HQY-7996,Maroon,Motorcycle,[]
1787779050,5,OYU-1228,Maroon,Bus,[]
1787779140,5,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787779170,5,UHR-2612,White,Pickup Truck,[]
1787779290,3,DYT-5541,Maroon,Hatchback,[]
1787779470,3,BPU-4332,White,Motorcycle,[]
1787779470,3,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787779470,5,FCH-7617,Maroon,Sedan,[]
1787779500,1,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787779500,5,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787779560,1,VJM-7944,Beige,Sedan,[]
1787779620,3,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787779680,3,DOP-3475,Silver,SUV,[]
1787779770,3,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787779830,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787779860,1,DYT-5541,Maroon,Hatchback,[]
1787779920,5,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787779950,2,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787779980,1,VJM-7944,Beige,Sedan,[]
1787780070,2,HQY-7996,Maroon,Motorcycle,[]
1787780100,1,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787780130,3,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787780160,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787780190,3,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787780280,5,FHL-3560,Silver,Van,[]
1787780310,5,VQJ-3851,Beige,Hatchback,[]
1787780400,5,DOP-3475,Silver,SUV,[]
1787780400,1,BLF-4771,Gray,Sedan,[]
1787780490,3,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787780640,1,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787780670,2,OYU-1228,Maroon,Bus,[]
1787780730,3,HQY-7996,Maroon,Motorcycle,[]
1787780730,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787780760,5,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787780880,1,DYT-5541,Maroon,Hatchback,[]
1787780940,1,OYU-1228,Maroon,Bus,[]
1787781030,1,EHW-3879,Maroon,Coupe,[]
1787781060,5,FCH-7617,Maroon,Sedan,[]
1787781090,3,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787781270,1,DOP-3475,Silver,SUV,[]
1787781300,5,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787781300,5,BPU-4332,White,Motorcycle,[]
1787781330,1,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787781330,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787781360,5,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787781420,5,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787781450,3,DYT-5541,Maroon,Hatchback,[]
1787781450,5,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787781450,2,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787781540,5,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787781570,3,VJM-7944,Beige,Sedan,[]
1787781780,1,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787781870,5,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787781870,3,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787781900,2,FHL-3560,Silver,Van,[]
1787781930,5,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787782050,3,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787782110,3,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787782230,3,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787782230,2,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787782380,3,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787782410,2,VQJ-3851,Beige,Hatchback,[]
1787782530,3,OYU-1228,Maroon,Bus,[]
1787782620,3,EHW-3879,Maroon,Coupe,[]
1787782770,1,OYU-1228,Maroon,Bus,[]
1787782770,5,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787782800,5,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787782830,5,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787782830,3,HQY-7996,Maroon,Motorcycle,[]
1787782920,2,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787782920,3,DYT-5541,Maroon,Hatchback,[]
1787782920,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787783100,3,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787783130,4,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787783160,5,BPU-4332,White,Motorcycle,[]
1787783190,2,FCH-7617,Maroon,Sedan,[]
1787783310,2,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787783310,5,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787783520,4,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787783610,4,DOP-3475,Silver,SUV,[]
1787783610,3,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787783700,1,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787783700,3,VJM-7944,Beige,Sedan,[]
1787783790,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787784000,1,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787784120,5,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787784240,3,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787784360,3,OYU-1228,Maroon,Bus,[]
1787784390,2,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787784390,2,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787784480,4,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787784480,1,HQY-7996,Maroon,Motorcycle,[]
1787784480,5,UHR-2612,White,Pickup Truck,[]
1787784570,1,BLF-4771,Gray,Sedan,[]
1787784630,3,OYU-1228,Maroon,Bus,[]
1787784720,2,BPU-4332,White,Motorcycle,[]
1787784720,1,VJM-7944,Beige,Sedan,[]
1787784990,5,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787785050,1,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787785050,3,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787785140,4,EHW-3879,Maroon,Coupe,[]
1787785200,1,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787785290,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787785350,1,DOP-3475,Silver,SUV,[]
1787785560,1,DYT-5541,Maroon,Hatchback,[]
1787785650,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787785860,3,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787786100,2,UHR-2612,White,Pickup Truck,[]
1787786250,1,OYU-1228,Maroon,Bus,[]
1787786670,1,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787786670,4,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787786700,3,OYU-1228,Maroon,Bus,[]
1787786940,1,BTZ-5167,Silver,Coupe,[]
1787787030,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787787150,3,DYT-5541,Maroon,Hatchback,[]
1787787360,1,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787787930,1,HQY-7996,Maroon,Motorcycle,[]
1787788230,4,DYT-5541,Maroon,Hatchback,[]
1787788560,1,FHL-3560,Silver,Van,[]
1787788710,1,BLF-4771,Gray,Sedan,[]
1787790150,3,FHL-3560,Silver,Van,[]
1787790300,3,BLF-4771,Gray,Sedan,[]
